,Date,Round,Home Team,Away Team,Home Score,Away Score,Winner,Season
144,2007-08-10 19:40:00,19,Richmond,Collingwood,116,96,Home,2007
145,2007-08-11 14:10:00,19,Hawthorn,Brisbane Lions,115,91,Home,2007
146,2007-08-11 15:10:00,19,Port Adelaide,Carlton,116,93,Home,2007
147,2007-08-11 19:10:00,19,Melbourne,Western Bulldogs,129,87,Home,2007
148,2007-08-11 19:40:00,19,Sydney,St Kilda,82,65,Home,2007
149,2007-08-12 13:10:00,19,North Melbourne,West Coast,102,119,Away,2007
150,2007-08-12 14:10:00,19,Geelong,Adelaide,103,70,Home,2007
151,2007-08-12 16:40:00,19,Fremantle,Essendon,140,77,Home,2007
152,2007-08-17 19:40:00,20,Collingwood,Melbourne,81,70,Home,2007
153,2007-08-18 14:10:00,20,Essendon,Carlton,118,108,Home,2007
154,2007-08-18 14:10:00,20,St Kilda,Fremantle,126,96,Home,2007
155,2007-08-18 19:15:00,20,Brisbane Lions,Sydney,63,63,Draw,2007
156,2007-08-18 19:40:00,20,West Coast,Richmond,117,86,Home,2007
157,2007-08-19 13:10:00,20,Hawthorn,Port Adelaide,82,87,Away,2007
158,2007-08-19 14:10:00,20,North Melbourne,Geelong,91,118,Away,2007
159,2007-08-19 16:40:00,20,Adelaide,Western Bulldogs,107,73,Home,2007
160,2007-08-24 19:40:00,21,St Kilda,West Coast,98,106,Away,2007
161,2007-08-25 14:10:00,21,Carlton,North Melbourne,79,161,Away,2007
162,2007-08-25 16:10:00,21,Fremantle,Melbourne,144,85,Home,2007
163,2007-08-25 19:15:00,21,Collingwood,Sydney,101,76,Home,2007
164,2007-08-25 19:40:00,21,Adelaide,Brisbane Lions,86,60,Home,2007
165,2007-08-26 13:10:00,21,Western Bulldogs,Hawthorn,67,151,Away,2007
166,2007-08-26 14:10:00,21,Geelong,Port Adelaide,101,106,Away,2007
167,2007-08-26 17:10:00,21,Essendon,Richmond,92,119,Away,2007
168,2007-08-31 19:40:00,22,Collingwood,Adelaide,75,94,Away,2007
169,2007-09-01 14:10:00,22,Richmond,St Kilda,92,102,Away,2007
170,2007-09-01 16:10:00,22,West Coast,Essendon,132,124,Home,2007
171,2007-09-01 19:15:00,22,Brisbane Lions,Geelong,103,145,Away,2007
172,2007-09-01 19:40:00,22,Port Adelaide,Fremantle,117,85,Home,2007
173,2007-09-02 13:10:00,22,Sydney,Hawthorn,141,69,Home,2007
174,2007-09-02 14:10:00,22,Western Bulldogs,North Melbourne,93,157,Away,2007
175,2007-09-02 17:10:00,22,Melbourne,Carlton,139,108,Home,2007
176,2007-09-07 20:20:00,23,Port Adelaide,West Coast,68,65,Home,2007
177,2007-09-08 14:30:00,24,Hawthorn,Adelaide,105,102,Home,2007
178,2007-09-08 19:30:00,25,Collingwood,Sydney,125,87,Home,2007
179,2007-09-09 14:45:00,26,Geelong,North Melbourne,156,50,Home,2007
180,2007-09-14 20:45:00,27,West Coast,Collingwood,74,93,Away,2007
181,2007-09-15 19:30:00,28,North Melbourne,Hawthorn,93,60,Home,2007
182,2007-09-21 19:50:00,29,Geelong,Collingwood,92,87,Home,2007
183,2007-09-22 16:30:00,30,Port Adelaide,North Melbourne,133,46,Home,2007
184,2007-09-29 14:30:00,31,Geelong,Port Adelaide,163,44,Home,2007
0,2008-03-20 17:10:00,1,Carlton,Richmond,79,109,Away,2008
1,2008-03-20 19:45:00,1,Port Adelaide,Geelong,96,105,Away,2008
2,2008-03-22 13:10:00,1,Collingwood,Fremantle,111,85,Home,2008
3,2008-03-22 18:10:00,1,St Kilda,Sydney,51,49,Home,2008
4,2008-03-22 17:40:00,1,West Coast,Brisbane Lions,92,76,Home,2008
5,2008-03-23 12:10:00,1,Western Bulldogs,Adelaide,126,123,Home,2008
6,2008-03-23 15:40:00,1,Hawthorn,Melbourne,154,50,Home,2008
7,2008-03-24 13:10:00,1,North Melbourne,Essendon,67,122,Away,2008
8,2008-03-28 19:40:00,2,Brisbane Lions,Collingwood,96,94,Home,2008
9,2008-03-29 13:10:00,2,Melbourne,Western Bulldogs,66,161,Away,2008
10,2008-03-29 14:10:00,2,Adelaide,West Coast,133,57,Home,2008
11,2008-03-29 18:10:00,2,St Kilda,Carlton,125,85,Home,2008
12,2008-03-29 17:40:00,2,Fremantle,Hawthorn,97,112,Away,2008
13,2008-03-30 12:10:00,2,Sydney,Port Adelaide,146,78,Home,2008
14,2008-03-30 13:10:00,2,Geelong,Essendon,150,51,Home,2008
15,2008-03-30 15:40:00,2,Richmond,North Melbourne,86,127,Away,2008
16,2008-04-04 18:40:00,3,Western Bulldogs,St Kilda,125,87,Home,2008
17,2008-04-05 13:10:00,3,North Melbourne,Hawthorn,86,102,Away,2008
18,2008-04-05 16:10:00,3,West Coast,Fremantle,73,87,Away,2008
19,2008-04-05 18:10:00,3,Essendon,Carlton,150,134,Home,2008
20,2008-04-05 19:10:00,3,Brisbane Lions,Sydney,71,88,Away,2008
21,2008-04-06 13:10:00,3,Geelong,Melbourne,112,82,Home,2008
22,2008-04-06 14:10:00,3,Richmond,Collingwood,78,122,Away,2008
23,2008-04-06 16:40:00,3,Adelaide,Port Adelaide,85,79,Home,2008
24,2008-04-11 19:40:00,4,Essendon,Western Bulldogs,98,128,Away,2008
25,2008-04-12 14:10:00,4,St Kilda,Geelong,94,136,Away,2008
26,2008-04-12 14:10:00,4,North Melbourne,Melbourne,127,79,Home,2008
27,2008-04-12 19:10:00,4,Sydney,West Coast,107,45,Home,2008
28,2008-04-12 19:40:00,4,Port Adelaide,Brisbane Lions,104,124,Away,2008
29,2008-04-13 13:10:00,4,Hawthorn,Adelaide,114,70,Home,2008
30,2008-04-13 14:10:00,4,Carlton,Collingwood,111,88,Home,2008
31,2008-04-13 16:40:00,4,Fremantle,Richmond,73,137,Away,2008
32,2008-04-18 19:40:00,5,St Kilda,Essendon,123,87,Home,2008
33,2008-04-19 14:10:00,5,Geelong,Sydney,114,72,Home,2008
34,2008-04-19 15:10:00,5,Adelaide,Fremantle,88,71,Home,2008
35,2008-04-19 19:10:00,5,Collingwood,North Melbourne,105,112,Away,2008
36,2008-04-19 19:10:00,5,Brisbane Lions,Hawthorn,118,130,Away,2008
37,2008-04-20 13:10:00,5,Melbourne,Carlton,68,101,Away,2008
38,2008-04-20 14:10:00,5,Western Bulldogs,Richmond,130,130,Draw,2008
39,2008-04-20 16:40:00,5,West Coast,Port Adelaide,104,128,Away,2008
40,2008-04-25 14:40:00,6,Collingwood,Essendon,154,81,Home,2008
41,2008-04-25 20:40:00,6,Fremantle,Geelong,88,89,Away,2008
42,2008-04-26 14:10:00,6,Carlton,Adelaide,81,111,Away,2008
43,2008-04-26 19:10:00,6,Western Bulldogs,West Coast,134,74,Home,2008
44,2008-04-26 19:40:00,6,Port Adelaide,St Kilda,82,61,Home,2008
45,2008-04-27 13:10:00,6,Brisbane Lions,Melbourne,137,85,Home,2008
46,2008-04-27 14:10:00,6,North Melbourne,Sydney,64,64,Draw,2008
47,2008-04-27 16:40:00,6,Hawthorn,Richmond,106,94,Home,2008
48,2008-05-02 20:40:00,7,West Coast,Carlton,74,111,Away,2008
49,2008-05-03 14:10:00,7,Hawthorn,Collingwood,154,89,Home,2008
50,2008-05-03 14:10:00,7,Geelong,Brisbane Lions,105,78,Home,2008
51,2008-05-03 19:10:00,7,Richmond,St Kilda,107,110,Away,2008
52,2008-05-03 19:40:00,7,Adelaide,North Melbourne,107,74,Home,2008
53,2008-05-04 13:10:00,7,Sydney,Western Bulldogs,94,112,Away,2008
54,2008-05-04 14:10:00,7,Melbourne,Fremantle,119,113,Home,2008
55,2008-05-04 16:40:00,7,Essendon,Port Adelaide,94,158,Away,2008
56,2008-05-16 19:40:00,8,St Kilda,Collingwood,94,103,Away,2008
57,2008-05-17 14:10:00,8,Richmond,Geelong,69,99,Away,2008
58,2008-05-17 14:10:00,8,Hawthorn,Port Adelaide,117,102,Home,2008
59,2008-05-17 19:10:00,8,Carlton,Brisbane Lions,92,125,Away,2008
60,2008-05-17 19:10:00,8,North Melbourne,West Coast,89,83,Home,2008
61,2008-05-18 13:10:00,8,Adelaide,Melbourne,150,74,Home,2008
62,2008-05-18 14:10:00,8,Sydney,Essendon,143,52,Home,2008
63,2008-05-18 16:40:00,8,Fremantle,Western Bulldogs,111,114,Away,2008
64,2008-05-23 19:40:00,9,Collingwood,Geelong,134,48,Home,2008
65,2008-05-24 14:10:00,9,Carlton,Fremantle,97,88,Home,2008
66,2008-05-24 15:10:00,9,Port Adelaide,Sydney,94,105,Away,2008
67,2008-05-24 19:40:00,9,West Coast,Adelaide,97,47,Home,2008
68,2008-05-24 19:45:00,9,Essendon,Richmond,72,110,Away,2008
69,2008-05-25 13:10:00,9,Brisbane Lions,St Kilda,141,95,Home,2008
70,2008-05-25 14:10:00,9,Melbourne,Hawthorn,78,97,Away,2008
71,2008-05-25 16:40:00,9,Western Bulldogs,North Melbourne,110,113,Away,2008
72,2008-05-30 20:10:00,10,Adelaide,Essendon,74,69,Home,2008
73,2008-05-31 14:10:00,10,Collingwood,West Coast,173,73,Home,2008
74,2008-05-31 14:10:00,10,Hawthorn,Western Bulldogs,74,106,Away,2008
75,2008-05-31 19:10:00,10,Geelong,Carlton,133,77,Home,2008
76,2008-05-31 19:10:00,10,Brisbane Lions,North Melbourne,129,98,Home,2008
77,2008-06-01 13:10:00,10,Sydney,Richmond,139,57,Home,2008
78,2008-06-01 14:10:00,10,St Kilda,Melbourne,129,50,Home,2008
79,2008-06-01 16:40:00,10,Fremantle,Port Adelaide,75,103,Away,2008
80,2008-06-06 19:40:00,11,North Melbourne,Geelong,114,127,Away,2008
81,2008-06-07 14:10:00,11,Richmond,Adelaide,96,146,Away,2008
82,2008-06-07 19:10:00,11,Essendon,Hawthorn,79,130,Away,2008
83,2008-06-07 19:40:00,11,West Coast,Sydney,78,83,Away,2008
84,2008-06-08 13:10:00,11,Brisbane Lions,Fremantle,96,74,Home,2008
85,2008-06-08 14:10:00,11,St Kilda,Western Bulldogs,79,106,Away,2008
86,2008-06-08 16:40:00,11,Port Adelaide,Carlton,63,75,Away,2008
87,2008-06-09 14:10:00,11,Melbourne,Collingwood,95,116,Away,2008
88,2008-06-13 19:40:00,12,Essendon,West Coast,113,91,Home,2008
89,2008-06-14 14:10:00,12,Western Bulldogs,Brisbane Lions,131,68,Home,2008
90,2008-06-14 16:10:00,12,Fremantle,North Melbourne,120,67,Home,2008
91,2008-06-14 19:10:00,12,Sydney,St Kilda,102,67,Home,2008
92,2008-06-14 19:40:00,12,Adelaide,Hawthorn,72,76,Away,2008
93,2008-06-15 13:10:00,12,Geelong,Port Adelaide,108,49,Home,2008
94,2008-06-15 14:10:00,12,Collingwood,Carlton,89,119,Away,2008
95,2008-06-15 16:40:00,12,Richmond,Melbourne,116,94,Home,2008
96,2008-06-20 19:40:00,13,St Kilda,Fremantle,65,57,Home,2008
97,2008-06-21 14:10:00,13,Hawthorn,North Melbourne,76,103,Away,2008
98,2008-06-21 15:10:00,13,Port Adelaide,Richmond,123,127,Away,2008
99,2008-06-21 19:10:00,13,Brisbane Lions,Adelaide,83,70,Home,2008
100,2008-06-21 19:40:00,13,West Coast,Geelong,47,182,Away,2008
101,2008-06-22 13:10:00,13,Melbourne,Sydney,74,114,Away,2008
102,2008-06-22 14:10:00,13,Carlton,Essendon,101,136,Away,2008
103,2008-06-22 16:40:00,13,Collingwood,Western Bulldogs,89,99,Away,2008
104,2008-06-27 19:40:00,14,Hawthorn,West Coast,126,69,Home,2008
105,2008-06-28 14:10:00,14,Richmond,Carlton,88,118,Away,2008
106,2008-06-28 19:10:00,14,North Melbourne,St Kilda,69,84,Away,2008
107,2008-06-28 19:40:00,14,Western Bulldogs,Port Adelaide,135,81,Home,2008
108,2008-06-29 13:10:00,14,Melbourne,Brisbane Lions,93,92,Home,2008
109,2008-06-29 16:40:00,14,Fremantle,Essendon,91,95,Away,2008
110,2008-07-04 20:10:00,14,Adelaide,Geelong,56,124,Away,2008
111,2008-07-05 19:10:00,14,Sydney,Collingwood,50,79,Away,2008
112,2008-07-11 19:40:00,15,Carlton,St Kilda,87,119,Away,2008
113,2008-07-12 14:10:00,15,Collingwood,Adelaide,106,74,Home,2008
114,2008-07-12 14:10:00,15,Geelong,Fremantle,118,44,Home,2008
115,2008-07-12 19:10:00,15,Essendon,Brisbane Lions,155,118,Home,2008
116,2008-07-12 19:40:00,15,Port Adelaide,North Melbourne,74,76,Away,2008
117,2008-07-13 13:10:00,15,Hawthorn,Sydney,106,75,Home,2008
118,2008-07-13 14:10:00,15,Western Bulldogs,Melbourne,95,64,Home,2008
119,2008-07-13 16:40:00,15,West Coast,Richmond,75,152,Away,2008
120,2008-07-18 19:40:00,16,North Melbourne,Collingwood,114,96,Home,2008
121,2008-07-19 14:10:00,16,Richmond,Essendon,108,104,Home,2008
122,2008-07-19 14:10:00,16,Geelong,Western Bulldogs,131,70,Home,2008
123,2008-07-19 19:10:00,16,St Kilda,Hawthorn,119,89,Home,2008
124,2008-07-19 19:10:00,16,Brisbane Lions,West Coast,113,67,Home,2008
125,2008-07-20 13:10:00,16,Carlton,Sydney,119,121,Away,2008
126,2008-07-20 15:10:00,16,Port Adelaide,Adelaide,92,80,Home,2008
127,2008-07-20 16:40:00,16,Fremantle,Melbourne,114,68,Home,2008
128,2008-07-25 19:40:00,17,Hawthorn,Geelong,77,88,Away,2008
129,2008-07-26 14:10:00,17,Essendon,Collingwood,128,80,Home,2008
130,2008-07-26 16:10:00,17,West Coast,St Kilda,103,86,Home,2008
131,2008-07-26 19:10:00,17,Sydney,Adelaide,53,77,Away,2008
132,2008-07-26 19:10:00,17,Richmond,Brisbane Lions,117,114,Home,2008
133,2008-07-27 13:10:00,17,Port Adelaide,Fremantle,101,129,Away,2008
134,2008-07-27 14:10:00,17,Melbourne,North Melbourne,70,98,Away,2008
135,2008-07-27 16:40:00,17,Western Bulldogs,Carlton,98,126,Away,2008
136,2008-08-01 19:40:00,18,Collingwood,Hawthorn,62,116,Away,2008
137,2008-08-02 14:10:00,18,Essendon,Melbourne,124,108,Home,2008
138,2008-08-02 15:10:00,18,Adelaide,Carlton,94,86,Home,2008
139,2008-08-02 19:10:00,18,Geelong,Richmond,134,71,Home,2008
140,2008-08-02 19:10:00,18,North Melbourne,Brisbane Lions,92,84,Home,2008
141,2008-08-03 13:10:00,18,Western Bulldogs,Sydney,113,97,Home,2008
142,2008-08-03 14:10:00,18,St Kilda,Port Adelaide,101,93,Home,2008
143,2008-08-03 16:40:00,18,Fremantle,West Coast,116,83,Home,2008
144,2008-08-08 19:05:00,19,Melbourne,Geelong,41,157,Away,2008
145,2008-08-09 14:10:00,19,Carlton,Port Adelaide,132,66,Home,2008
146,2008-08-09 14:10:00,19,Hawthorn,Brisbane Lions,110,41,Home,2008
147,2008-08-09 19:10:00,19,Collingwood,St Kilda,97,83,Home,2008
148,2008-08-09 19:10:00,19,Sydney,Fremantle,112,108,Home,2008
149,2008-08-10 13:10:00,19,North Melbourne,Western Bulldogs,136,116,Home,2008
150,2008-08-10 15:10:00,19,Adelaide,Richmond,108,45,Home,2008
151,2008-08-10 16:40:00,19,West Coast,Essendon,113,103,Home,2008
152,2008-08-15 20:10:00,20,Port Adelaide,Collingwood,75,106,Away,2008
153,2008-08-16 14:10:00,20,Essendon,Adelaide,73,129,Away,2008
154,2008-08-16 14:10:00,20,Melbourne,West Coast,79,45,Home,2008
155,2008-08-16 19:10:00,20,Brisbane Lions,Western Bulldogs,90,79,Home,2008
156,2008-08-16 19:10:00,20,Sydney,Geelong,94,133,Away,2008
157,2008-08-17 13:10:00,20,Richmond,Hawthorn,105,76,Home,2008
158,2008-08-17 14:10:00,20,Carlton,North Melbourne,90,141,Away,2008
159,2008-08-17 16:40:00,20,Fremantle,St Kilda,69,112,Away,2008
160,2008-08-22 19:40:00,21,Western Bulldogs,Essendon,151,105,Home,2008
161,2008-08-23 14:10:00,21,Richmond,Fremantle,105,98,Home,2008
162,2008-08-23 15:10:00,21,Port Adelaide,Melbourne,129,51,Home,2008
163,2008-08-23 19:10:00,21,Brisbane Lions,Carlton,109,115,Away,2008
164,2008-08-23 19:10:00,21,Collingwood,Sydney,118,73,Home,2008
165,2008-08-24 13:10:00,21,Geelong,North Melbourne,115,82,Home,2008
166,2008-08-24 14:10:00,21,St Kilda,Adelaide,95,47,Home,2008
167,2008-08-24 16:40:00,21,West Coast,Hawthorn,62,133,Away,2008
168,2008-08-29 20:40:00,22,Fremantle,Collingwood,80,56,Home,2008
169,2008-08-30 13:10:00,22,North Melbourne,Port Adelaide,72,148,Away,2008
170,2008-08-30 14:10:00,22,Geelong,West Coast,164,65,Home,2008
171,2008-08-30 16:10:00,22,Adelaide,Western Bulldogs,76,67,Home,2008
172,2008-08-30 19:10:00,22,Carlton,Hawthorn,81,159,Away,2008
173,2008-08-30 19:10:00,22,Sydney,Brisbane Lions,114,53,Home,2008
174,2008-08-31 14:10:00,22,Melbourne,Richmond,41,121,Away,2008
175,2008-08-31 16:40:00,22,Essendon,St Kilda,39,147,Away,2008
176,2008-09-05 19:50:00,23,Hawthorn,Western Bulldogs,127,76,Home,2008
177,2008-09-06 14:30:00,24,Adelaide,Collingwood,94,125,Away,2008
178,2008-09-06 19:30:00,25,Sydney,North Melbourne,110,75,Home,2008
179,2008-09-07 14:40:00,26,Geelong,St Kilda,119,61,Home,2008
180,2008-09-12 19:50:00,27,Western Bulldogs,Sydney,106,69,Home,2008
181,2008-09-13 19:30:00,28,St Kilda,Collingwood,106,72,Home,2008
182,2008-09-19 19:40:00,29,Geelong,Western Bulldogs,83,54,Home,2008
183,2008-09-20 19:00:00,30,Hawthorn,St Kilda,118,64,Home,2008
184,2008-09-27 14:30:00,31,Geelong,Hawthorn,89,115,Away,2008
0,2009-03-26 18:40:00,1,Richmond,Carlton,67,150,Away,2009
1,2009-03-27 18:40:00,1,Hawthorn,Geelong,103,111,Away,2009
2,2009-03-28 13:10:00,1,Collingwood,Adelaide,86,90,Away,2009
3,2009-03-28 18:10:00,1,Brisbane Lions,West Coast,95,86,Home,2009
4,2009-03-28 18:10:00,1,St Kilda,Sydney,80,65,Home,2009
5,2009-03-29 12:10:00,1,Melbourne,North Melbourne,67,101,Away,2009
6,2009-03-29 14:10:00,1,Port Adelaide,Essendon,107,66,Home,2009
7,2009-03-29 18:10:00,1,Fremantle,Western Bulldogs,94,157,Away,2009
8,2009-04-03 19:10:00,2,Adelaide,St Kilda,69,101,Away,2009
9,2009-04-04 13:10:00,2,Collingwood,Melbourne,117,64,Home,2009
10,2009-04-04 13:10:00,2,Geelong,Richmond,105,85,Home,2009
11,2009-04-04 18:10:00,2,Carlton,Brisbane Lions,119,100,Home,2009
12,2009-04-04 18:10:00,2,Sydney,Hawthorn,143,105,Home,2009
13,2009-04-05 13:10:00,2,Essendon,Fremantle,109,71,Home,2009
14,2009-04-05 14:15:00,2,Western Bulldogs,North Melbourne,80,65,Home,2009
15,2009-04-05 16:40:00,2,West Coast,Port Adelaide,125,75,Home,2009
16,2009-04-09 19:40:00,3,Geelong,Collingwood,122,95,Home,2009
17,2009-04-11 14:10:00,3,St Kilda,West Coast,161,64,Home,2009
18,2009-04-11 19:10:00,3,Carlton,Essendon,112,116,Away,2009
19,2009-04-11 19:10:00,3,Brisbane Lions,Sydney,100,67,Home,2009
20,2009-04-12 13:10:00,3,Port Adelaide,Melbourne,147,90,Home,2009
21,2009-04-12 14:10:00,3,North Melbourne,Hawthorn,69,123,Away,2009
22,2009-04-12 16:40:00,3,Fremantle,Adelaide,80,104,Away,2009
23,2009-04-13 14:10:00,3,Western Bulldogs,Richmond,110,63,Home,2009
24,2009-04-17 19:40:00,4,Brisbane Lions,Collingwood,73,90,Away,2009
25,2009-04-18 14:10:00,4,Sydney,Carlton,84,67,Home,2009
26,2009-04-18 14:10:00,4,Hawthorn,Port Adelaide,85,115,Away,2009
27,2009-04-18 19:10:00,4,St Kilda,Fremantle,111,28,Home,2009
28,2009-04-18 19:40:00,4,Adelaide,Geelong,86,134,Away,2009
29,2009-04-19 13:10:00,4,North Melbourne,Essendon,69,57,Home,2009
30,2009-04-19 14:10:00,4,Richmond,Melbourne,92,100,Away,2009
31,2009-04-19 16:40:00,4,West Coast,Western Bulldogs,116,83,Home,2009
32,2009-04-24 20:15:00,5,Port Adelaide,St Kilda,36,102,Away,2009
33,2009-04-25 14:20:00,5,Essendon,Collingwood,93,88,Home,2009
34,2009-04-25 17:20:00,5,Hawthorn,West Coast,74,56,Home,2009
35,2009-04-25 19:20:00,5,North Melbourne,Richmond,58,94,Away,2009
36,2009-04-25 20:45:00,5,Fremantle,Sydney,121,100,Home,2009
37,2009-04-26 13:10:00,5,Geelong,Brisbane Lions,126,33,Home,2009
38,2009-04-26 14:10:00,5,Western Bulldogs,Carlton,90,133,Away,2009
39,2009-04-26 16:40:00,5,Melbourne,Adelaide,34,51,Away,2009
40,2009-05-01 19:40:00,6,North Melbourne,Collingwood,75,127,Away,2009
41,2009-05-02 14:10:00,6,Hawthorn,Carlton,106,102,Home,2009
42,2009-05-02 16:10:00,6,West Coast,Fremantle,74,87,Away,2009
43,2009-05-02 19:10:00,6,Brisbane Lions,Essendon,111,68,Home,2009
44,2009-05-02 19:40:00,6,Port Adelaide,Adelaide,105,79,Home,2009
45,2009-05-03 13:10:00,6,Sydney,Richmond,94,75,Home,2009
46,2009-05-03 14:10:00,6,Melbourne,Geelong,68,111,Away,2009
47,2009-05-03 16:40:00,6,Western Bulldogs,St Kilda,76,104,Away,2009
48,2009-05-08 19:40:00,7,Essendon,Hawthorn,116,72,Home,2009
49,2009-05-09 14:10:00,7,Geelong,Sydney,116,65,Home,2009
50,2009-05-09 14:10:00,7,Richmond,Brisbane Lions,71,97,Away,2009
51,2009-05-09 19:10:00,7,Carlton,Fremantle,81,88,Away,2009
52,2009-05-09 19:10:00,7,North Melbourne,Port Adelaide,125,120,Home,2009
53,2009-05-10 13:10:00,7,Adelaide,Western Bulldogs,86,118,Away,2009
54,2009-05-10 16:10:00,7,West Coast,Melbourne,90,82,Home,2009
55,2009-05-11 19:20:00,7,Collingwood,St Kilda,40,128,Away,2009
56,2009-05-15 20:40:00,8,Fremantle,Hawthorn,65,87,Away,2009
57,2009-05-16 14:10:00,8,Melbourne,Western Bulldogs,97,104,Away,2009
58,2009-05-16 14:10:00,8,Geelong,North Melbourne,119,49,Home,2009
59,2009-05-16 19:10:00,8,Brisbane Lions,Adelaide,119,83,Home,2009
60,2009-05-16 19:10:00,8,Sydney,West Coast,106,101,Home,2009
61,2009-05-17 13:10:00,8,Port Adelaide,Richmond,102,99,Home,2009
62,2009-05-17 14:10:00,8,Collingwood,Carlton,53,104,Away,2009
63,2009-05-17 16:40:00,8,St Kilda,Essendon,90,71,Home,2009
64,2009-05-22 19:40:00,9,Geelong,Western Bulldogs,116,114,Home,2009
65,2009-05-23 14:10:00,9,North Melbourne,Fremantle,98,85,Home,2009
66,2009-05-23 15:10:00,9,Adelaide,Carlton,104,60,Home,2009
67,2009-05-23 19:40:00,9,West Coast,Collingwood,66,88,Away,2009
68,2009-05-23 19:45:00,9,Richmond,Essendon,85,125,Away,2009
69,2009-05-24 13:10:00,9,Sydney,Port Adelaide,123,68,Home,2009
70,2009-05-24 14:10:00,9,St Kilda,Brisbane Lions,97,81,Home,2009
71,2009-05-24 16:40:00,9,Hawthorn,Melbourne,114,92,Home,2009
72,2009-05-29 19:40:00,10,Carlton,West Coast,111,70,Home,2009
73,2009-05-30 14:10:00,10,Western Bulldogs,Sydney,117,77,Home,2009
74,2009-05-30 14:10:00,10,North Melbourne,Brisbane Lions,81,99,Away,2009
75,2009-05-30 19:10:00,10,St Kilda,Melbourne,83,46,Home,2009
76,2009-05-30 19:40:00,10,Fremantle,Richmond,112,115,Away,2009
77,2009-05-31 13:10:00,10,Adelaide,Hawthorn,106,79,Home,2009
78,2009-05-31 14:10:00,10,Essendon,Geelong,70,134,Away,2009
79,2009-05-31 16:40:00,10,Collingwood,Port Adelaide,114,76,Home,2009
80,2009-06-05 19:40:00,11,Richmond,Western Bulldogs,89,157,Away,2009
81,2009-06-06 14:10:00,11,North Melbourne,St Kilda,57,103,Away,2009
82,2009-06-06 19:10:00,11,Brisbane Lions,Carlton,106,112,Away,2009
83,2009-06-06 19:40:00,11,Port Adelaide,Fremantle,94,70,Home,2009
84,2009-06-07 13:10:00,11,Essendon,Adelaide,114,130,Away,2009
85,2009-06-07 14:10:00,11,Hawthorn,Sydney,86,75,Home,2009
86,2009-06-07 16:40:00,11,West Coast,Geelong,77,99,Away,2009
87,2009-06-08 14:10:00,11,Melbourne,Collingwood,60,126,Away,2009
88,2009-06-12 19:40:00,12,Carlton,St Kilda,95,104,Away,2009
89,2009-06-13 19:10:00,12,Western Bulldogs,Port Adelaide,137,44,Home,2009
90,2009-06-13 19:10:00,12,Richmond,West Coast,92,77,Home,2009
91,2009-06-14 13:10:00,12,Hawthorn,Brisbane Lions,51,93,Away,2009
92,2009-06-14 16:40:00,12,Adelaide,North Melbourne,68,24,Home,2009
93,2009-06-19 19:40:00,12,Essendon,Melbourne,131,83,Home,2009
94,2009-06-20 19:10:00,12,Sydney,Collingwood,66,89,Away,2009
95,2009-06-21 16:40:00,12,Fremantle,Geelong,75,94,Away,2009
96,2009-06-26 19:40:00,13,Essendon,Carlton,136,67,Home,2009
97,2009-06-27 14:10:00,13,Collingwood,Fremantle,169,85,Home,2009
98,2009-06-27 15:10:00,13,Adelaide,Sydney,85,69,Home,2009
99,2009-06-27 19:10:00,13,Brisbane Lions,Melbourne,111,56,Home,2009
100,2009-06-27 19:40:00,13,West Coast,Hawthorn,107,87,Home,2009
101,2009-06-28 13:10:00,13,Geelong,Port Adelaide,122,88,Home,2009
102,2009-06-28 14:10:00,13,North Melbourne,Western Bulldogs,86,108,Away,2009
103,2009-06-28 16:40:00,13,St Kilda,Richmond,92,36,Home,2009
104,2009-07-03 19:40:00,14,Collingwood,Essendon,102,67,Home,2009
105,2009-07-04 14:10:00,14,Melbourne,West Coast,112,92,Home,2009
106,2009-07-04 15:10:00,14,Port Adelaide,Brisbane Lions,128,80,Home,2009
107,2009-07-04 19:10:00,14,Richmond,Adelaide,85,102,Away,2009
108,2009-07-04 19:10:00,14,Western Bulldogs,Hawthorn,133,45,Home,2009
109,2009-07-05 13:10:00,14,Sydney,North Melbourne,100,85,Home,2009
110,2009-07-05 15:10:00,14,St Kilda,Geelong,91,85,Home,2009
111,2009-07-05 16:40:00,14,Fremantle,Carlton,100,115,Away,2009
112,2009-07-10 19:40:00,15,Western Bulldogs,Collingwood,110,111,Away,2009
113,2009-07-11 14:10:00,15,Carlton,Richmond,109,89,Home,2009
114,2009-07-11 14:10:00,15,Sydney,Essendon,72,107,Away,2009
115,2009-07-11 19:10:00,15,Brisbane Lions,Geelong,108,65,Home,2009
116,2009-07-11 19:40:00,15,Adelaide,Fremantle,130,13,Home,2009
117,2009-07-12 13:10:00,15,Hawthorn,North Melbourne,73,64,Home,2009
118,2009-07-12 14:10:00,15,Melbourne,Port Adelaide,101,90,Home,2009
119,2009-07-12 16:40:00,15,West Coast,St Kilda,70,90,Away,2009
