Game,Season,Date,Round,HomeTeam,AwayTeam,Winner,SeasonPointsBy,SeasonPointsAgainst,SeasonPerformance,Ranking,PointsBy_Last_1,PointsAgainst_Last_1,Performance_Last_1,PointsBy_Last_2,PointsAgainst_Last_2,Performance_Last_2,PointsBy_Last_3,PointsAgainst_Last_3,Performance_Last_3,PointsBy_Last_4,PointsAgainst_Last_4,Performance_Last_4,PointsBy_Last_5,PointsAgainst_Last_5,Performance_Last_5
15890,2021,2021-06-19,R14,Gold Coast,Carlton,Away,-157.0,-149.0,0.0,0.0,-24.0,-19.0,0.0,5.5,-21.5,1.0,-6.0,-5.0,0.0,-8.75,3.75,0.0,-14.400000000000006,-5.799999999999997,0.0
15891,2021,2021-06-19,R14,North Melbourne,Brisbane Lions,Away,-351.0,384.0,-14.0,-4.0,19.0,-3.0,0.0,-21.0,10.0,-1.0,-25.0,29.0,-1.3333333333333333,-28.0,29.0,-1.0,-26.200000000000003,27.80000000000001,-1.2000000000000002
15892,2021,2021-06-19,R14,GWS,Port Adelaide,Home,-72.0,151.0,-6.0,-1.0,3.0,-18.0,0.0,-23.5,21.0,-1.0,-4.333333333333329,20.33333333333333,-0.6666666666666666,-1.75,13.0,-0.5,2.6000000000000085,23.80000000000001,-0.3999999999999999
15893,2021,2021-06-20,R14,Hawthorn,Essendon,Away,-256.0,-3.0,-4.0,-2.0,5.0,-72.0,2.0,-3.0,-15.0,0.0,-28.0,-4.333333333333343,-0.6666666666666666,-18.0,3.25,-1.0,-23.400000000000006,0.7999999999999972,-0.7999999999999999
15894,2021,2021-06-24,R15,Brisbane Lions,Geelong,Home,49.0,33.0,-2.0,-1.0,-15.0,-33.0,0.0,-26.0,-13.5,-1.0,5.333333333333343,-4.333333333333329,-0.6666666666666667,6.75,1.0,-0.5,16.599999999999994,1.6000000000000085,-0.3999999999999999
15895,2021,2021-06-25,R15,Richmond,St Kilda,Away,212.0,-99.0,4.0,2.0,21.0,19.0,0.0,30.5,5.5,1.0,28.0,8.666666666666671,0.6666666666666666,31.25,-4.0,0.5,33.0,-0.19999999999998863,0.7999999999999999
15898,2021,2021-06-26,R15,Port Adelaide,Melbourne,Home,-21.0,49.0,-4.0,-2.0,18.0,-49.0,2.0,6.0,-6.0,0.0,13.333333333333343,-0.6666666666666572,0.0,1.0,-10.0,0.5,-2.6000000000000085,-2.3999999999999915,0.0
15897,2021,2021-06-26,R15,North Melbourne,Sydney,Home,-304.0,297.0,-14.0,-6.0,-6.0,-21.0,0.0,-2.0,-5.0,-1.0,-12.0,0.0,-1.3333333333333333,-12.75,13.75,-1.0,-7.200000000000003,18.60000000000001,-0.7999999999999999
15899,2021,2021-06-26,R15,Essendon,Gold Coast,Away,321.0,145.0,4.0,2.0,55.0,-8.0,2.0,45.0,19.5,1.0,21.333333333333343,11.333333333333329,0.6666666666666666,37.0,3.0,1.0,33.0,-10.199999999999989,1.2000000000000002
15896,2021,2021-06-26,R15,Collingwood,Fremantle,Away,-79.0,-70.0,-4.0,-2.0,4.0,14.0,0.0,8.5,-3.0,1.0,-0.3333333333333286,-20.0,0.6666666666666666,-7.25,-21.25,0.0,-9.600000000000009,-16.200000000000003,0.0
15902,2021,2021-06-27,R15,Carlton,Hawthorn,Home,140.0,15.0,2.0,1.0,-7.0,16.0,0.0,-11.5,30.0,-1.0,-7.0,15.666666666666671,-0.6666666666666666,0.5,6.0,0.0,-2.0,6.200000000000003,0.0
15901,2021,2021-06-27,R15,West Coast,Adelaide,Away,135.0,-108.0,6.0,3.0,19.0,21.0,0.0,20.5,8.0,1.0,9.666666666666671,-2.6666666666666714,0.6666666666666666,2.5,-2.5,0.0,8.0,-8.0,0.3999999999999999
15900,2021,2021-06-27,R15,GWS,Footscray,Away,-185.0,232.0,-8.0,-4.0,24.0,-17.0,2.0,12.5,6.0,0.0,10.333333333333329,18.0,0.0,-5.0,24.5,0.0,-6.599999999999994,21.599999999999994,-0.3999999999999999
15903,2021,2021-07-01,R16,Gold Coast,Richmond,Home,-199.0,-32.0,-6.0,-3.0,41.0,10.0,0.0,-4.5,3.0,0.0,-27.666666666666664,-0.6666666666666714,-0.6666666666666666,-20.25,-2.25,-0.5,-19.6,-4.0,-0.4
15904,2021,2021-07-02,R16,Geelong,Essendon,Home,-75.0,-255.0,8.0,3.0,-7.0,26.0,0.0,-5.0,15.5,0.0,6.0,-0.3333333333333286,0.6666666666666666,-2.0,-5.25,0.5,-11.599999999999994,-6.599999999999994,0.40000000000000013
15906,2021,2021-07-03,R16,Adelaide,GWS,Away,-40.0,82.0,-2.0,-1.0,1.0,-7.0,0.0,-17.5,-6.5,0.0,-18.666666666666657,-9.666666666666657,0.0,-9.5,-11.75,0.0,-7.0,-5.799999999999997,0.0
15907,2021,2021-07-03,R16,Fremantle,Brisbane Lions,Away,-206.0,183.0,-6.0,-2.0,-3.0,29.0,0.0,2.5,16.5,0.0,-1.6666666666666714,9.666666666666671,0.0,-16.25,19.75,-0.5,-16.19999999999999,17.799999999999997,-0.40000000000000013
15908,2021,2021-07-03,R16,Hawthorn,Carlton,Away,-133.0,-16.0,-2.0,-1.0,7.0,-1.0,0.0,7.0,-8.5,0.0,10.0,-20.33333333333333,0.6666666666666666,7.0,-12.0,0.5,1.0,-5.0,0.0
15905,2021,2021-07-03,R16,Melbourne,Port Adelaide,Away,8.0,-63.0,4.0,2.0,-13.0,-14.0,0.0,-15.5,17.5,-1.0,-8.333333333333329,-0.6666666666666572,0.0,-13.25,-3.0,0.0,-3.4000000000000057,5.200000000000003,-0.40000000000000013
15909,2021,2021-07-04,R16,Sydney,St Kilda,Home,213.0,-75.0,4.0,2.0,9.0,59.0,-2.0,0.0,41.0,-1.0,3.0,24.33333333333333,0.0,5.25,20.75,0.0,14.399999999999991,5.0,0.0
15910,2021,2021-07-04,R16,Collingwood,West Coast,Away,-226.0,-81.0,-8.0,-4.0,36.0,-7.0,0.0,15.5,-12.5,0.0,4.666666666666671,-8.333333333333329,0.0,-1.5,-12.75,0.0,-5.0,-17.0,0.0
15911,2021,2021-07-04,R16,Footscray,North Melbourne,Home,471.0,-482.0,18.0,7.0,26.0,-20.0,0.0,29.5,-2.5,0.0,19.333333333333343,-11.333333333333336,0.6666666666666666,12.25,-8.75,0.5,24.80000000000001,-28.599999999999994,0.7999999999999999
15912,2021,2021-07-08,R17,Port Adelaide,Melbourne,Away,24.0,52.0,-2.0,-1.0,32.0,-11.0,2.0,22.5,1.5,1.0,21.0,-15.333333333333336,1.3333333333333335,14.25,-2.25,0.5,17.0,0.20000000000000284,0.40000000000000013
15913,2021,2021-07-09,R17,Essendon,Adelaide,Home,156.0,-46.0,2.0,1.0,-2.0,-13.0,0.0,-9.0,-14.0,0.0,0.6666666666666714,-5.0,0.0,3.25,7.5,0.0,3.4000000000000057,-2.0,0.4
15916,2021,2021-07-10,R17,Brisbane Lions,Fremantle,Away,253.0,-204.0,8.0,3.0,47.0,-21.0,2.0,25.0,-25.0,1.0,14.0,-17.999999999999993,0.6666666666666667,13.0,-12.5,0.5,22.400000000000006,-20.0,0.8
15915,2021,2021-07-10,R17,Carlton,Geelong,Away,-46.0,292.0,-10.0,-4.0,-18.0,7.0,0.0,7.5,-7.0,1.0,-0.6666666666666714,3.333333333333343,0.0,-10.25,3.5,-0.5,-4.799999999999997,12.599999999999994,-0.8
15914,2021,2021-07-10,R17,Hawthorn,St Kilda,Away,35.0,90.0,-6.0,-3.0,-17.0,26.0,-2.0,5.5,38.0,-1.0,8.0,32.00000000000001,-0.6666666666666666,7.5,13.75,0.0,3.6000000000000085,20.0,-0.3999999999999999
15917,2021,2021-07-11,R17,GWS,Gold Coast,Away,184.0,80.0,4.0,2.0,-13.0,-12.0,0.0,-2.0,3.0,0.0,22.33333333333333,-3.0,0.6666666666666666,28.0,2.25,0.5,12.800000000000011,12.399999999999991,0.0
15918,2021,2021-07-11,R17,Footscray,Collingwood,Away,419.0,-178.0,16.0,7.0,47.0,9.0,2.0,33.0,-19.5,2.0,21.333333333333343,-6.333333333333343,0.6666666666666666,19.75,-6.75,0.5,17.400000000000006,-0.19999999999998863,0.3999999999999999
15919,2021,2021-07-11,R17,Richmond,Sydney,Away,-92.0,67.0,-4.0,-2.0,-51.0,51.0,-2.0,-50.0,16.0,-1.0,-23.333333333333336,9.333333333333343,-0.6666666666666666,-9.75,7.25,-0.5,-5.6000000000000085,6.799999999999997,-0.3999999999999999
15920,2021,2021-07-12,R17,West Coast,North Melbourne,Away,272.0,-204.0,12.0,5.0,-53.0,10.0,0.0,-41.0,22.5,-1.0,-13.999999999999993,19.33333333333333,0.0,-10.25,9.25,0.5,-7.599999999999994,7.200000000000003,0.4
15921,2021,2021-07-15,R18,Fremantle,Geelong,Away,-109.0,197.0,-8.0,-3.0,38.0,2.0,0.0,2.0,12.5,-1.0,15.0,3.3333333333333286,0.0,9.5,-4.75,0.0,-1.7999999999999972,-3.3999999999999915,-0.40000000000000013
15922,2021,2021-07-16,R18,Richmond,Brisbane Lions,Home,-170.0,167.0,-8.0,-3.0,8.0,-8.0,0.0,-18.0,5.0,-1.0,-35.99999999999999,7.333333333333329,-1.3333333333333333,-23.75,15.5,-1.5,-9.400000000000006,9.799999999999997,-0.7999999999999999
15923,2021,2021-07-17,R18,St Kilda,Hawthorn,Away,14.0,-135.0,8.0,4.0,49.0,-45.0,2.0,33.0,-35.5,2.0,12.666666666666671,-40.333333333333336,1.3333333333333335,6.25,-35.25,1.0,3.799999999999997,-20.0,0.3999999999999999
15924,2021,2021-07-17,R18,Gold Coast,Port Adelaide,Away,-257.0,105.0,-10.0,-4.0,10.0,-22.0,2.0,0.0,-4.0,1.0,-6.0,-2.3333333333333286,0.0,-17.0,10.75,-0.5,-22.0,1.4000000000000057,-0.3999999999999999
15925,2021,2021-07-17,R18,Melbourne,Footscray,Draw,-170.0,-28.0,2.0,1.0,26.0,-24.0,2.0,-13.5,-19.5,0.0,-19.0,-8.333333333333336,0.0,-18.0,-7.0,0.0,-13.600000000000009,-3.5999999999999943,0.0
15926,2021,2021-07-18,R18,North Melbourne,Sydney,Away,-351.0,361.0,-14.0,-6.0,-9.0,0.0,0.0,-24.0,41.0,-1.0,-15.666666666666657,21.333333333333336,0.0,-13.25,10.75,0.0,-10.200000000000003,10.799999999999997,-0.3999999999999999
15927,2021,2021-07-18,R18,Collingwood,West Coast,Away,-164.0,-128.0,-6.0,-3.0,27.0,1.0,2.0,31.0,-23.5,1.0,32.66666666666667,-18.0,0.6666666666666666,23.25,-18.0,0.5,15.200000000000003,-14.400000000000006,0.3999999999999999
15928,2021,2021-07-18,R18,Adelaide,Carlton,Away,-99.0,64.0,-2.0,-1.0,-23.0,14.0,0.0,-22.0,30.5,-1.0,-18.0,23.66666666666667,-1.3333333333333333,-13.5,7.25,-0.5,-10.800000000000004,2.4000000000000057,-0.4
15929,2021,2021-07-18,R18,GWS,Essendon,Away,-131.0,-48.0,0.0,0.0,-20.0,44.0,-2.0,-6.5,0.5,0.0,0.6666666666666714,7.666666666666664,0.0,4.5,4.0,0.0,5.6000000000000085,-2.5999999999999943,0.0
15930,2021,2021-07-23,R19,Port Adelaide,Collingwood,Home,227.0,-145.0,14.0,6.0,12.0,-30.0,2.0,-10.0,-7.5,0.0,2.0,-10.666666666666657,0.6666666666666666,2.0,-13.0,1.0,1.7999999999999972,-16.800000000000004,0.8
15935,2021,2021-07-24,R19,Adelaide,St Kilda,Home,40.0,178.0,-6.0,-3.0,-5.0,24.0,0.0,-39.5,22.5,-1.0,-29.999999999999993,31.66666666666667,-1.3333333333333333,-19.75,39.0,-1.5,-14.599999999999994,30.0,-0.7999999999999999
15931,2021,2021-07-24,R19,Carlton,Gold Coast,Away,206.0,146.0,2.0,1.0,12.0,-28.0,2.0,-4.5,-11.0,0.0,-2.0,-8.333333333333343,0.0,3.5,-6.0,0.5,9.799999999999997,-0.5999999999999943,0.3999999999999999
15934,2021,2021-07-24,R19,Melbourne,North Melbourne,Away,325.0,-533.0,20.0,9.0,5.0,-13.0,0.0,10.5,-9.0,0.0,-1.0,-20.66666666666667,0.0,-1.75,-17.0,0.0,2.200000000000003,-11.200000000000003,0.0
15932,2021,2021-07-24,R19,Brisbane Lions,Hawthorn,Home,336.0,-294.0,14.0,6.0,7.0,27.0,0.0,12.0,7.0,0.0,27.333333333333336,-4.666666666666657,0.6666666666666666,21.5,-9.0,0.5,16.200000000000003,-15.400000000000006,0.7999999999999999
15933,2021,2021-07-24,R19,West Coast,Footscray,Home,-220.0,275.0,-8.0,-3.0,8.0,-23.0,0.0,4.0,-16.0,0.0,-24.666666666666664,2.3333333333333286,-0.6666666666666666,-32.25,15.5,-1.0,-24.4,12.0,-0.3999999999999999
15938,2021,2021-07-25,R19,Essendon,Fremantle,Away,218.0,50.0,0.0,0.0,61.0,-26.0,2.0,18.5,-25.5,1.0,10.0,-11.0,0.6666666666666666,-1.0,-11.0,0.0,1.2000000000000028,-4.0,0.0
15937,2021,2021-07-25,R19,Geelong,Richmond,Home,65.0,-264.0,10.0,4.0,-6.0,-55.0,0.0,-3.5,-49.0,1.0,8.0,-39.33333333333333,1.3333333333333335,13.0,-21.5,1.0,10.799999999999997,-18.60000000000001,1.2000000000000002
15936,2021,2021-07-25,R19,Sydney,GWS,Home,138.0,-136.0,8.0,3.0,26.0,-26.0,2.0,20.5,-15.5,2.0,31.666666666666657,-20.000000000000007,1.3333333333333335,23.5,-17.25,1.0,8.600000000000009,-9.200000000000003,0.3999999999999999
15939,2021,2021-07-30,R20,St Kilda,Carlton,Away,-165.0,-100.0,2.0,1.0,9.0,-22.0,0.0,-10.5,-5.0,-1.0,10.0,-5.666666666666671,0.0,5.0,-5.0,0.0,-0.20000000000000284,-14.200000000000003,0.0
15942,2021,2021-07-31,R20,Collingwood,Adelaide,Home,-80.0,-221.0,-2.0,-1.0,-33.0,14.0,-2.0,-13.5,3.5,-1.0,13.000000000000007,-2.0,0.0,10.25,-11.75,0.0,9.399999999999991,-7.799999999999997,0.0
15941,2021,2021-07-31,R20,North Melbourne,West Coast,Away,-264.0,221.0,-12.0,-5.0,22.0,-9.0,0.0,-1.0,13.5,-1.0,2.6666666666666714,5.666666666666657,0.0,15.25,1.75,0.0,18.0,-5.599999999999994,0.3999999999999999
15940,2021,2021-07-31,R20,Footscray,Geelong,Home,148.0,40.0,0.0,0.0,-10.0,8.0,0.0,-10.0,28.0,0.0,-10.0,30.33333333333333,-0.6666666666666667,-5.0,28.25,-0.5,5.6000000000000085,12.399999999999999,0.0
15947,2021,2021-08-01,R20,GWS,Melbourne,Away,-87.0,256.0,-10.0,-3.0,1.0,-32.0,2.0,-3.0,-6.5,1.0,-9.333333333333343,-1.0,0.0,-4.75,-3.0,0.5,-3.0,4.200000000000003,0.0
15946,2021,2021-08-01,R20,Fremantle,Brisbane Lions,Home,-325.0,176.0,-8.0,-2.0,-62.0,27.0,-2.0,-58.5,10.5,-1.0,-24.0,-9.333333333333343,0.0,-29.75,-1.75,-0.5,-24.39999999999999,4.3999999999999915,-0.3999999999999999
15944,2021,2021-08-01,R20,Hawthorn,Port Adelaide,Home,-230.0,375.0,-18.0,-7.0,-14.0,33.0,-2.0,-4.5,25.5,-2.0,-6.0,24.33333333333333,-1.3333333333333333,-13.0,26.75,-1.5,-8.599999999999994,21.599999999999994,-1.2000000000000002
15943,2021,2021-08-01,R20,Gold Coast,Richmond,Away,-208.0,-36.0,-4.0,-2.0,14.0,25.0,0.0,-6.5,14.5,-1.0,-6.333333333333329,2.0,0.0,-2.25,-1.0,0.5,6.400000000000006,1.1999999999999886,0.4
15945,2021,2021-08-01,R20,Essendon,Sydney,Away,-32.0,168.0,-8.0,-2.0,-45.0,8.0,-2.0,-25.5,5.0,-1.0,-15.333333333333343,-9.666666666666671,-0.6666666666666667,-26.75,10.75,-1.0,-24.200000000000003,6.000000000000007,-0.8
15948,2021,2021-08-06,R21,Geelong,GWS,Away,129.0,-346.0,14.0,6.0,-11.0,-58.0,2.0,9.0,-27.0,1.0,15.333333333333343,-40.333333333333336,1.3333333333333335,13.0,-35.5,1.5,17.200000000000003,-28.0,1.2
15950,2021,2021-08-07,R21,Richmond,Port Adelaide,Home,-119.0,203.0,-12.0,-5.0,-49.0,-18.0,-2.0,-44.5,4.0,-2.0,-19.0,11.0,-1.3333333333333335,-10.25,8.5,-1.0,-12.199999999999989,11.599999999999994,-1.2000000000000002
15951,2021,2021-08-07,R21,Adelaide,North Melbourne,Away,133.0,-39.0,4.0,2.0,14.0,43.0,0.0,0.0,24.5,0.0,-6.0,18.33333333333333,0.0,-16.75,19.75,-0.5,-17.400000000000006,16.400000000000006,-0.4
15949,2021,2021-08-07,R21,Carlton,Gold Coast,Away,294.0,95.0,4.0,1.0,82.0,-47.0,2.0,44.0,-25.5,1.0,33.33333333333333,-26.333333333333343,1.3333333333333333,19.75,-18.25,0.5,16.39999999999999,-15.200000000000003,0.3999999999999999
15952,2021,2021-08-07,R21,St Kilda,Sydney,Home,-322.0,161.0,-10.0,-4.0,-28.0,10.0,-2.0,-20.0,23.0,-2.0,-25.66666666666667,16.0,-2.0,-15.25,12.75,-1.5,-21.80000000000001,17.199999999999996,-1.2
15953,2021,2021-08-08,R21,Hawthorn,Collingwood,Home,27.0,237.0,-2.0,-1.0,2.0,35.0,0.0,8.0,20.0,0.0,11.0,9.333333333333329,0.0,-2.0,16.25,-0.5,-3.200000000000003,16.400000000000006,-0.4
15954,2021,2021-08-08,R21,Footscray,Brisbane Lions,Away,63.0,-127.0,6.0,3.0,25.0,-36.0,2.0,-5.0,-21.0,1.0,-2.0,-23.0,1.3333333333333335,-2.25,-21.25,1.0,-2.4000000000000057,-13.0,0.8
15955,2021,2021-08-08,R21,Fremantle,Essendon,Away,-260.0,-76.0,2.0,1.0,-47.0,-58.0,2.0,-21.0,-13.0,1.0,-34.33333333333333,0.0,0.0,-19.75,6.25,0.0,-14.399999999999991,1.4000000000000057,0.0
15956,2021,2021-08-09,R21,West Coast,Melbourne,Away,-93.0,364.0,-8.0,-3.0,-83.0,60.0,-2.0,-27.0,30.5,0.0,-11.666666666666671,12.666666666666657,0.6666666666666666,-15.25,13.25,0.0,-18.0,21.4,0.0
15957,2021,2021-08-13,R22,GWS,Richmond,Home,-20.0,40.0,0.0,0.0,-5.0,9.0,0.0,8.5,27.0,0.0,8.666666666666657,4.0,0.6666666666666666,-2.0,6.0,0.0,-3.0,0.4000000000000057,0.0
15958,2021,2021-08-14,R22,Hawthorn,Collingwood,Home,46.0,218.0,0.0,0.0,19.0,-19.0,2.0,10.5,8.0,1.0,11.666666666666671,7.0,0.6666666666666666,13.0,2.25,0.5,2.200000000000003,9.200000000000003,0.0
15959,2021,2021-08-14,R22,Port Adelaide,Footscray,Home,-215.0,12.0,0.0,0.0,-29.0,-46.0,2.0,-17.0,-14.5,1.0,-7.333333333333329,-8.333333333333343,0.6666666666666667,-9.5,-10.75,0.5,-8.599999999999994,-7.200000000000003,0.40000000000000013
15960,2021,2021-08-14,R22,Geelong,Carlton,Home,57.0,-439.0,14.0,4.0,8.0,8.0,0.0,-21.0,-15.5,0.0,-8.0,-30.0,0.6666666666666666,-3.75,-30.25,0.5,2.200000000000003,-29.4,0.8
15961,2021,2021-08-14,R22,Brisbane Lions,St Kilda,Home,398.0,-207.0,8.0,2.0,25.0,-10.0,0.0,12.0,-15.0,0.0,19.33333333333333,-17.66666666666667,0.6666666666666666,20.75,-5.25,0.5,10.200000000000003,2.1999999999999886,0.0
15962,2021,2021-08-14,R22,North Melbourne,Sydney,Away,-432.0,356.0,-18.0,-6.0,-8.0,-4.0,0.0,-37.5,-22.0,-1.0,-19.0,-8.333333333333329,-0.6666666666666666,-20.25,-1.25,-1.0,-18.0,-1.0,-0.8
15963,2021,2021-08-15,R22,Melbourne,West Coast,Home,102.0,-373.0,10.0,2.0,9.0,-9.0,2.0,46.0,-34.5,2.0,21.0,-23.333333333333336,0.6666666666666666,11.0,-11.75,0.0,14.0,-12.399999999999999,0.3999999999999999
15964,2021,2021-08-15,R22,Gold Coast,Essendon,Away,-402.0,-67.0,-4.0,-2.0,-21.0,-27.0,0.0,-46.5,-4.0,0.0,-25.0,15.333333333333343,0.0,-22.0,15.5,-0.5,-21.39999999999999,21.0,-0.3999999999999999
15965,2021,2021-08-15,R22,Fremantle,Adelaide,Home,-5.0,-159.0,6.0,3.0,3.0,63.0,0.0,1.0,4.5,1.0,-14.000000000000007,8.0,0.0,-16.75,6.5,0.0,4.0,-2.4000000000000057,0.4
15966,2021,2021-08-20,R23,Footscray,Port Adelaide,Away,112.0,7.0,-2.0,-1.0,-103.0,19.0,-2.0,-37.0,32.5,-2.0,-23.0,15.999999999999993,-1.3333333333333335,-20.25,11.0,-1.0,-13.0,12.400000000000006,-0.8
15969,2021,2021-08-21,R23,Brisbane Lions,Gold Coast,Home,625.0,-215.0,14.0,4.0,112.0,-41.0,2.0,77.0,-22.0,1.0,68.0,-26.666666666666657,0.6666666666666666,63.25,-32.25,1.0,52.0,-22.599999999999994,0.7999999999999999
15970,2021,2021-08-21,R23,Geelong,Melbourne,Away,-39.0,9.0,0.0,0.0,-19.0,8.0,0.0,-13.0,14.5,-1.0,-30.666666666666657,13.666666666666671,-0.6666666666666667,-15.5,3.25,0.0,-8.199999999999989,-7.0,0.40000000000000013
15968,2021,2021-08-21,R23,Sydney,GWS,Home,171.0,-91.0,8.0,1.0,-15.0,10.0,0.0,-17.5,19.0,-1.0,0.3333333333333286,13.333333333333343,0.0,8.25,11.25,0.0,11.799999999999997,3.8000000000000114,0.40000000000000013
15967,2021,2021-08-21,R23,Richmond,Hawthorn,Draw,114.0,-132.0,4.0,2.0,3.0,69.0,-2.0,-2.5,23.5,-1.0,-15.333333333333329,7.333333333333329,-1.3333333333333335,-18.0,3.75,-1.0,-9.0,4.3999999999999915,-0.3999999999999999
15971,2021,2021-08-21,R23,Carlton,West Coast,Away,6.0,128.0,-4.0,-2.0,-19.0,61.0,0.0,-12.5,32.5,0.0,13.999999999999993,18.66666666666667,0.6666666666666666,6.25,21.5,0.0,3.6000000000000085,18.400000000000006,0.0
15972,2021,2021-08-22,R23,St Kilda,Fremantle,Home,8.0,29.0,-2.0,-1.0,-8.0,21.0,-2.0,15.5,-16.5,0.0,19.000000000000007,9.333333333333329,-0.6666666666666666,21.25,6.0,-0.5,23.000000000000007,-0.4000000000000057,-0.4
15973,2021,2021-08-22,R23,Essendon,Collingwood,Home,358.0,10.0,8.0,4.0,41.0,-112.0,2.0,30.0,-62.5,2.0,24.0,-20.333333333333343,0.6666666666666666,14.0,-23.0,0.5,17.200000000000003,-21.80000000000001,0.7999999999999999
15974,2021,2021-08-22,R23,Adelaide,North Melbourne,Home,114.0,-60.0,4.0,1.0,-14.0,13.0,0.0,-9.5,-10.5,0.0,-1.6666666666666714,7.333333333333329,0.0,-4.75,7.0,0.0,-7.400000000000006,6.799999999999997,0.0
15975,2021,2021-08-27,QF,Port Adelaide,Geelong,Home,39.0,36.0,2.0,1.0,-11.0,-17.0,2.0,22.0,-21.5,1.0,11.333333333333329,-25.333333333333336,1.3333333333333335,18.0,-11.25,1.0,14.799999999999997,-6.600000000000001,0.8
15977,2021,2021-08-28,QF,Melbourne,Brisbane Lions,Home,-243.0,-156.0,4.0,2.0,-44.0,-10.0,0.0,-41.0,-2.0,0.0,-42.66666666666667,1.6666666666666714,0.0,-20.0,-14.25,0.5,-27.0,-8.600000000000001,0.0
15976,2021,2021-08-28,EF,Sydney,GWS,Away,218.0,-117.0,8.0,1.0,47.0,-26.0,0.0,16.0,-8.0,0.0,4.0,4.0,-0.6666666666666667,12.0,3.5,0.0,16.0,3.799999999999997,0.0
15978,2021,2021-08-29,EF,Footscray,Essendon,Home,41.0,-289.0,8.0,1.0,-38.0,2.0,-2.0,-49.5,18.0,-2.0,-37.333333333333336,16.333333333333336,-2.0,-27.25,-1.0,-1.0,-15.400000000000006,-1.0,-0.3999999999999999
15979,2021,2021-09-03,SF,Geelong,GWS,Home,46.0,-304.0,8.0,2.0,-31.0,13.0,-2.0,-21.5,9.5,-2.0,-21.333333333333343,7.666666666666657,-1.3333333333333335,-20.75,10.5,-1.5,-18.799999999999997,-3.200000000000003,-0.8
15980,2021,2021-09-04,SF,Brisbane Lions,Footscray,Away,112.0,155.0,-2.0,-1.0,-25.0,57.0,-2.0,18.0,39.0,0.0,47.0,23.666666666666664,0.6666666666666666,43.75,7.0,1.0,30.0,12.799999999999997,0.3999999999999999
15981,2021,2021-09-10,PF,Melbourne,Geelong,Home,-10.0,-107.0,2.0,1.0,-10.0,-8.0,0.0,14.0,-8.5,1.0,18.333333333333343,-11.666666666666657,1.3333333333333335,10.5,-10.75,1.0,21.0,-19.4,1.2
15982,2021,2021-09-11,PF,Port Adelaide,Footscray,Away,-188.0,-80.0,2.0,1.0,7.0,-35.0,0.0,-6.0,-3.5,0.0,21.33333333333333,-9.333333333333336,0.6666666666666667,20.5,-10.25,1.0,19.60000000000001,-13.0,1.2
15983,2021,2021-09-25,GF,Melbourne,Footscray,Home,-168.0,-115.0,2.0,1.0,9.0,-3.0,0.0,11.5,-10.5,0.0,6.333333333333343,6.666666666666664,0.0,14.75,4.25,0.5,18.799999999999997,3.200000000000003,0.8
15984,2022,2022-03-16,R1,Melbourne,Footscray,Home,0.0,0.0,0.0,0.0,74.0,-74.0,2.0,41.5,-38.5,1.0,32.33333333333333,-31.66666666666667,0.6666666666666667,23.25,-13.5,0.5,26.599999999999994,-11.399999999999999,0.8
15985,2022,2022-03-17,R1,Carlton,Richmond,Home,0.0,0.0,0.0,0.0,-8.0,6.0,0.0,-15.0,20.0,0.0,-20.66666666666667,20.0,-0.6666666666666666,-0.25,21.5,0.0,3.799999999999997,21.400000000000006,0.0
15986,2022,2022-03-18,R1,St Kilda,Collingwood,Away,0.0,0.0,0.0,0.0,43.0,-53.0,2.0,28.5,-55.0,1.0,24.0,-47.66666666666667,1.3333333333333333,15.75,-19.0,0.5,16.0,-15.799999999999997,0.4
15989,2022,2022-03-19,R1,Brisbane Lions,Sydney,Home,0.0,0.0,0.0,0.0,5.0,5.0,0.0,-35.5,24.5,-1.0,-12.333333333333329,19.666666666666657,-0.6666666666666666,10.25,5.75,0.0,10.0,-5.0,0.0
15987,2022,2022-03-19,R1,Geelong,Port Adelaide,Home,0.0,0.0,0.0,0.0,-3.0,9.0,0.0,7.0,17.0,0.0,-3.000000000000007,18.66666666666667,-0.6666666666666666,-18.0,23.0,-1.0,-8.400000000000006,22.400000000000006,-0.8
15988,2022,2022-03-19,R1,GWS,Essendon,Away,0.0,0.0,0.0,0.0,32.0,18.0,0.0,2.0,13.5,0.0,-1.6666666666666714,24.000000000000007,0.0,1.0,13.75,0.0,-2.799999999999997,2.1999999999999886,0.40000000000000013
15990,2022,2022-03-20,R1,Hawthorn,Gold Coast,Home,0.0,0.0,0.0,0.0,34.0,-53.0,0.0,34.0,-57.0,1.0,29.666666666666664,-31.0,0.6666666666666666,37.75,-35.25,1.0,32.599999999999994,-31.799999999999997,0.7999999999999999
15992,2022,2022-03-20,R1,West Coast,North Melbourne,Away,0.0,0.0,0.0,0.0,33.0,27.0,0.0,10.0,7.5,0.0,8.999999999999993,-0.6666666666666714,0.0,7.5,6.5,0.0,1.5999999999999943,7.0,0.0
15991,2022,2022-03-20,R1,Adelaide,Fremantle,Away,0.0,0.0,0.0,0.0,49.0,-53.0,2.0,16.5,-6.5,0.0,10.000000000000007,-25.33333333333333,0.0,7.75,-5.5,-0.5,15.0,-7.3999999999999915,0.0
